workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,age_group,class
Self-emp-inc,14.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,Adult,1
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,Middle-Aged,0
Private,6.0,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,30.0,El-Salvador,Young,0
Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,27828.0,0.0,50.0,United-States,Middle-Aged,1
Private,9.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,Adult,0
Local-gov,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,43.0,United-States,Adult,0
Private,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,Middle-Aged,1
Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,11.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,7.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,18.0,United-States,Young,0
Private,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,8.0,United-States,Young,0
Private,1.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,0.0,30.0,Mexico,Middle-Aged,0
Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,Adult,1
Private,10.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,Canada,Adult,0
Private,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,8.0,United-States,Young,0
Private,3.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
State-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,Middle-Aged,0
Private,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,15024.0,0.0,50.0,United-States,Adult,1
Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,55.0,United-States,Young,0
Private,10.0,Married-civ-spouse,Sales,Wife,Black,Female,0.0,0.0,40.0,Puerto-Rico,Adult,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Local-gov,13.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,60.0,United-States,Adult,0
Private,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2057.0,40.0,Mexico,Adult,0
Local-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,25.0,United-States,Adult,0
Private,6.0,Widowed,Transport-moving,Unmarried,White,Female,0.0,0.0,40.0,Greece,Senior,0
Private,4.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,10.0,United-States,Senior,0
Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,Adult,1
Private,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,9.0,Widowed,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,1.0,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,25.0,United-States,Adult,0
Private,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,70.0,United-States,Middle-Aged,1
Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,32.0,United-States,Senior,0
Local-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,Middle-Aged,1
Private,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,Young,0
Private,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,Senior,0
Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,52.0,United-States,Adult,0
Private,9.0,Widowed,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Germany,Middle-Aged,1
Private,7.0,Divorced,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Self-emp-not-inc,10.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,30.0,United-States,Senior,0
Private,9.0,Separated,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,Young,0
Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,25.0,United-States,Adult,0
Private,4.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,35.0,Dominican-Republic,Senior,0
Private,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,44.0,United-States,Middle-Aged,0
Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,Young,1
Federal-gov,12.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,4.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40.0,United-States,Young,0
Self-emp-not-inc,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48.0,United-States,Adult,0
Private,2.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,Mexico,Young,0
Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464.0,0.0,50.0,United-States,Adult,0
Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,8614.0,0.0,40.0,United-States,Adult,1
Private,11.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386.0,0.0,40.0,United-States,Senior,1
Private,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,Young,0
Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2377.0,45.0,United-States,Senior,1
Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,Adult,1
Private,10.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Local-gov,12.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,38.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Craft-repair,Wife,Black,Female,0.0,0.0,70.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Sales,Wife,White,Female,4386.0,0.0,40.0,United-States,Adult,1
Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,Young,0
Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,38.0,United-States,Adult,1
State-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,Middle-Aged,1
State-gov,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,50.0,United-States,Young,0
Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,Senior,0
Local-gov,3.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,24.0,United-States,Senior,0
Federal-gov,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,42.0,United-States,Young,0
Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,Adult,1
State-gov,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,Adult,0
Private,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,Adult,0
Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,44.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,11.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2149.0,35.0,United-States,Senior,0
Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,35.0,United-States,Middle-Aged,1
Self-emp-inc,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Local-gov,10.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,16.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Japan,Adult,0
Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,5556.0,0.0,40.0,United-States,Senior,1
Self-emp-inc,16.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Taiwan,Middle-Aged,1
Private,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,24.0,Mexico,Young,0
Self-emp-not-inc,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,25.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,90.0,United-States,Middle-Aged,0
Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,60.0,United-States,Adult,1
Private,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,24.0,United-States,Adult,0
Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,Young,0
Private,10.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,40.0,United-States,Young,0
Private,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,24.0,United-States,Middle-Aged,0
Private,8.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,55.0,United-States,Young,0
Private,9.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,1887.0,40.0,Trinadad&Tobago,Middle-Aged,1
Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,10.0,United-States,Young,0
Private,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,38.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States,Young,0
Private,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,10.0,United-States,Senior,0
Private,12.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,1
Private,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Adult,0
Self-emp-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,Adult,1
Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,66.0,United-States,Adult,0
Private,6.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,Adult,0
Local-gov,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,Adult,0
Private,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,45.0,United-States,Middle-Aged,1
Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,1887.0,50.0,Iran,Adult,1
Federal-gov,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,5178.0,0.0,55.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States,Adult,0
Private,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,25.0,United-States,Young,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Federal-gov,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103.0,0.0,52.0,United-States,Middle-Aged,1
Private,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,1.0,Japan,Adult,0
Private,13.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,Adult,1
Private,12.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,48.0,United-States,Adult,0
Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,Young,0
Private,9.0,Never-married,Sales,Not-in-family,White,Male,4416.0,0.0,42.0,United-States,Adult,0
Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,6849.0,0.0,70.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,26.0,United-States,Adult,1
Private,10.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,50.0,United-States,Adult,0
Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,44.0,United-States,Middle-Aged,0
Self-emp-inc,12.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,45.0,United-States,Adult,0
Private,9.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,44.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,0
Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,Haiti,Adult,1
Self-emp-not-inc,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,25.0,United-States,Middle-Aged,0
Private,9.0,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0.0,0.0,26.0,United-States,Adult,0
Private,10.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,50.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,0
Private,5.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,United-States,Senior,0
Local-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,8.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,18.0,United-States,Young,0
Self-emp-not-inc,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,Middle-Aged,0
Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,1
Private,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,20.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Local-gov,13.0,Divorced,Prof-specialty,Unmarried,White,Female,1151.0,0.0,35.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,Adult,1
State-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,21.0,United-States,Adult,1
Private,13.0,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0.0,40.0,Germany,Adult,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,32.0,United-States,Middle-Aged,1
Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,1
Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,9.0,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0.0,49.0,United-States,Young,0
Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1669.0,40.0,United-States,Adult,0
Private,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Poland,Middle-Aged,0
Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Self-emp-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States,Adult,1
Federal-gov,9.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,United-States,Young,0
